Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Fat Cell Differentiation (GO:0045600),10/50,7.278547482647546e-05,0.0032563588520192,0,0,5.273255813953488,50.24355051665548,ZFP36;SFRP1;BMP2;FRZB;RARRES2;ZBTB16;PPARG;VSTM2A;PTGS2;MEDAG
GO_Biological_Process_2023,Negative Regulation Of Cell Differentiation (GO:0045596),23/207,7.667457599884178e-05,0.0033702334869629,0,0,2.6549157303370787,25.157823168832017,GDF10;MYOCD;CAV1;ZBTB16;TCF23;ADIPOQ;TWIST2;DTX1;RORB;ASCL1;FOXO1;SOX2;SFRP1;BMP2;IL6;GPER1;SNAI2;SOSTDC1;SPRY2;PPARG;SPRY1;FERMT2;RUNX1T1
GO_Biological_Process_2023,Lymphocyte Migration (GO:0072676),9/41,7.751427844974664e-05,0.0033702334869629,0,0,5.928339325221239,56.1120186478864,CCL14;CCL13;CCL24;CCL23;CCL21;S1PR1;SAA1;CX3CL1;CCL16
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase B Signaling (GO:0051897),14/93,7.956516533190018e-05,0.0034113564636052,0,0,3.746948085777446,35.36719636636072,P2RY12;CSF3;ANGPT1;CCL21;F10;AKR1C3;AKR1C2;IGF1;FGF2;CX3CL1;LEP;CNTN1;SPRY2;FERMT2
GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),30/308,8.189401751956399e-05,0.0034631072888067,0,0,2.2986955848684585,21.63091995988246,CCL14;CCL13;CSF3;PID1;PDE1B;MT1X;AKAP6;CX3CL1;CRHBP;ZFP36;GPER1;LEPR;HAS2;CTSG;CCL16;DUOX2;EGR1;CCL24;CCL23;PTGIS;MME;CCL21;DUSP1;PDE2A;GREM2;SFRP1;IL6;CXCL12;KIT;TLR4
GO_Biological_Process_2023,Cellular Response To Growth Factor Stimulus (GO:0071363),19/155,8.57232901823614e-05,0.0035760513080128,0,0,2.961483418870904,27.73247388228723,EGR3;ANXA1;PDE2A;KLF4;BMP6;TGFBR2;TMEM100;NR4A1;ZFP36;SFRP1;BMP2;CLEC3B;ACVR1C;HAS1;SNAI2;GAS1;HAS2;SPRY2;VSTM2A
GO_Biological_Process_2023,Collagen Fibril Organization (GO:0030199),9/42,9.4694848932057e-05,0.0038976399820434,0,0,5.7483909895414325,53.25798573645382,ADAMTS2;COL3A1;LOX;COL14A1;LUM;COL11A1;DPT;TLL1;DDR2
GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),10/52,0.00010320584591837688,0.0041920585046056,0,0,5.021621051521384,46.09238028481284,NR4A1;EGR3;ANGPT1;ADGRA2;RSPO3;VEGFD;ADTRP;SLIT2;FGF2;RECK
GO_Biological_Process_2023,Regulation Of Inflammatory Response (GO:0050727),25/240,0.000109311640228095,0.0043824030309627,0,0,2.471192122354913,22.54050366087186,PTGS2;CX3CL1;GPER1;NLRP5;S100A12;CCN3;SNCA;IL33;ANXA1;PTGIS;TSLP;CMA1;PDE2A;ADIPOQ;MMP3;MMP8;KLF4;IL6;LRFN5;FNDC4;AGTR1;SAA1;PPARG;DNASE1L3;TLR4
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),28/284,0.00011352691520671782,0.0044920397235438,0,0,2.3272775423728813,21.139757159250266,ALK;ADRB2;FGF1;FGF2;FOXO1;NTF4;FGF7;FLRT2;PDK4;PAK3;PDGFRA;KL;ANGPT1;CAV2;RARRES2;MMP2;VEGFD;NRG1;IGF1;SORBS1;GFRA2;FGF16;NR4A3;DOK5;KIT;ROR1;ANGPTL1;DDR2
GO_Biological_Process_2023,Response To Amyloid-Beta (GO:1904645),9/43,0.00011495663691608716,0.0044920397235438,0,0,5.579027850078084,50.60711375745672,NGFR;GRIN2A;LRP1;MMP2;MMP3;ADRB2;CD36;IGF1;TLR4
GO_Biological_Process_2023,Negative Regulation Of Lipid Metabolic Process (GO:0045833),7/26,0.00012379764417824493,0.004777041594728,0,0,7.75392122690833,69.76096099866601,ALK;HCAR2;GPER1;PDE3B;CIDEA;CCDC3;CIDEC
GO_Biological_Process_2023,Ethanol Oxidation (GO:0006069),4/7,0.00013517515138642588,0.0051516752139493,0,0,27.992665933259996,249.38495892279872,ADH4;ADH1C;ADH1B;ADH1A
GO_Biological_Process_2023,Lymphocyte Chemotaxis (GO:0048247),9/44,0.000138722135112011,0.0052223808669607,0,0,5.419342604298357,48.14022441135036,CCL14;CCL13;CCL24;CH25H;CCL23;CCL21;SAA1;CX3CL1;CCL16
GO_Biological_Process_2023,Regulation Of Neuroinflammatory Response (GO:0150077),6/19,0.00014471194734335467,0.00538223833071,0,0,9.70604698498855,85.80888398136689,IL33;IL6;MMP3;IGF1;MMP8;PTGS2
GO_Biological_Process_2023,Skeletal System Development (GO:0001501),18/149,0.00015720682860590843,0.0057773509512671,0,0,2.9102136551665314,25.48750055912593,GDF10;ZBTB16;NPR3;EN1;PRELP;IGF1;PTH1R;PCSK5;BMP6;BMP2;SNORC;EXTL1;EPYC;FRZB;OGN;ALX4;TLL1;FBN1
GO_Biological_Process_2023,"Synaptic Transmission, Glutamatergic (GO:0035249)",7/27,0.00016058293930736953,0.0058319945134335,0,0,7.36583885209713,64.35312424797857,GRIA2;GRIN2A;UNC13A;SLC17A7;GRIN2C;GRIN2B;GRIA4
GO_Biological_Process_2023,Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344),10/55,0.00016859302749057075,0.0060517055332952,0,0,4.686108034945244,40.71301377227061,KL;FGF16;NR4A1;FGF7;ZFP36;SFRP1;EGR3;FLRT2;FGF1;FGF2
GO_Biological_Process_2023,Antimicrobial Humoral Response (GO:0019730),14/100,0.0001764315653615052,0.0062056562462449,0,0,3.4406963809918,29.736485086920627,CCL13;TSLP;RARRES2;DEFB1;NRG1;CST9;CXCL3;CXCL2;JCHAIN;RNASE7;S100A12;PRTN3;IL36RN;CTSG
GO_Biological_Process_2023,Blood Vessel Diameter Maintenance (GO:0097746),8/36,0.00017690241323924593,0.0062056562462449,0,0,6.0170481452249405,51.98676837026378,EDN1;EDNRB;EDN3;NPR1;GPER1;HTR2B;AGTR1;AGTR2
GO_Biological_Process_2023,Sodium Ion Transport (GO:0006814),13/89,0.0001935055170597993,0.0067118149568943,0,0,3.613201754385965,30.89361402247737,SLC6A2;NALCN;SLC8A2;SCN11A;SCN9A;SCN7A;SCN4A;ASIC2;SCN3B;SCN2A;SCN4B;SCN3A;SCN2B
GO_Biological_Process_2023,Cellular Response To Peptide (GO:1901653),10/56,0.00019695378463636845,0.0067388895240349,0,0,4.583995377726419,39.113130578531205,NGFR;GRIN2A;LRP1;CYP11A1;GPER1;CAV1;CD36;ADRB2;IGF1;TLR4
GO_Biological_Process_2023,Epithelial Cell Migration (GO:0010631),9/46,0.00019865207213708375,0.0067388895240349,0,0,5.125867017459938,43.69266309726829,DPP4;ZEB2;S100A2;ADGRA2;KRT16;KIT;S100A12;FAT2;FSTL1
GO_Biological_Process_2023,Intracellular Calcium Ion Homeostasis (GO:0006874),17/139,0.00020412638008173264,0.0068493275577424,0,0,2.949401712529274,25.060391663133565,CCL14;CCL13;EDN1;CCL23;EDN3;CAV2;CAV1;HTR2B;ANK2;HTR2A;PTH1R;SLC8A2;CXCL12;PLN;GPER1;CASQ2;MICU3
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),26/265,0.00021227589402388243,0.0070461901596959,0,0,2.3116234970022598,19.55084177186809,ROPN1B;PID1;FGF1;FGF2;KLHL31;RELN;GPNMB;GPER1;LEPR;SLIT2;ANGPT1;IL34;RARRES2;ADIPOQ;VEGFD;NRG1;IGF1;FGF16;BMP2;LEP;CLDN19;TMEM119;ADTRP;INSM1;ROPN1;FGF10
GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),8/37,0.00021675659706741748,0.0071183788845438,0,0,5.809258906458373,49.011180882392125,CNN1;NR4A3;GPER1;MMP2;ADIPOQ;PPARG;IGF1;FGF2
GO_Biological_Process_2023,Chemokine-Mediated Signaling Pathway (GO:0070098),10/57,0.00022921538883805145,0.0074482937404533,0,0,4.486227939963714,37.59839640454037,CCL14;CCL13;CCL24;CCL23;CXCL12;CCL21;CXCL3;CXCL2;CX3CL1;CCL16
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction (GO:0009968),26/267,0.0002390825819208461,0.0076879992748922,0,0,2.292196644009599,19.113943673157504,PID1;LRP1;APCDD1;FGF2;CX3CL1;CRHBP;RGS2;CYP26B1;FRZB;SOSTDC1;IL36RN;SNCA;ADIPOQ;NRG1;DCN;SFRP4;SFRP1;BMP2;CILP;NEURL1;SNAI2;SPRY2;PPARG;SPRY1;AGTR2;RAB7B
GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),27/283,0.00025511298111319865,0.0081189048731592,0,0,2.241627574774266,18.5467873016937,VIT;CCL14;PCDH18;KLK6;GRIN2A;RELN;ADGRA2;NNAT;ASIC2;EGR2;EMX2;GSN;MOG;ZBTB16;SPINK5;SCTR;PROX1;GRIN2C;S100B;SOX10;GRIN2B;ECRG4;TGFBR2;CNTN1;MAL;AGTR2;ADGRL3
GO_Biological_Process_2023,Positive Regulation Of Inositol Phosphate Biosynthetic Process (GO:0060732),4/8,0.0002605652876386689,0.008207806560618,0,0,20.993399339933998,173.25132619643907,LHCGR;GPER1;PTH1R;SNCA
GO_Biological_Process_2023,Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068),11/69,0.0002720765319835068,0.0084838409518493,0,0,4.001051303616484,32.84633925509958,SELP;PDGFRA;CSF3;GPER1;LEP;KIT;ROR1;IGF1;FGF2;DCN;DDR2
GO_Biological_Process_2023,Proteolysis (GO:0006508),30/330,0.0002762479873782494,0.0084959707268591,0,0,2.127633069082673,17.434275555364596,CFH;TMPRSS6;CPXM2;PCSK5;TRHDE;ADAMTS16;DPP4;ADAMTS5;ADAMTS2;ADAMTS1;CTSK;NAALAD2;CTSG;CPXM1;CPA2;CPA1;MME;LVRN;MMP2;MMP3;ADAM33;MMP8;CAPN11;PIP;ADAM12;CNTN1;MMP19;PRTN3;TLL1;PAPPA2
GO_Biological_Process_2023,Regulation Of Extracellular Matrix Disassembly (GO:0010715),5/14,0.000277969887726845,0.0084959707268591,0,0,11.672785119921684,95.57673850440727,DPP4;IL6;LRP1;PDPN;DDR2
GO_Biological_Process_2023,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),15/117,0.0002831601338546976,0.0085697581687201,0,0,3.1090331455522078,25.399239990965416,EDN1;EDN3;IL34;ADIPOQ;HTR2B;ADRB2;PROX1;FGF1;FGF2;SLC8A2;KIT;S100A12;TLR4;FERMT2;SNCA
GO_Biological_Process_2023,Epithelial Cell Differentiation (GO:0030855),16/132,0.0003440785096618938,0.0103123335856919,0,0,2.9171568062122786,23.263277397637733,TAGLN;ANXA1;AKR1C1;SPINK5;AKR1C2;PROX1;ASCL1;FSTL1;KRT9;KRT17;KRT16;WT1;KRT14;PPARG;PCK1;CES1
GO_Biological_Process_2023,Positive Regulation Of Cholesterol Efflux (GO:0010875),6/22,0.000353826606344361,0.0105025262863946,0,0,7.884922822491731,62.659144401131655,LRP1;CAV1;ADIPOQ;PPARG;ABCA8;CES1
GO_Biological_Process_2023,Endothelial Cell Migration (GO:0043542),8/40,0.0003824870304310491,0.011069591863401,0,0,5.263812154696133,41.41996831765197,DPP4;NR4A1;EGR3;S100A2;ADGRA2;S100A12;CCN3;FSTL1
GO_Biological_Process_2023,Blood Circulation (GO:0008015),9/50,0.0003836884772866581,0.011069591863401,0,0,4.624811137491906,36.37728257958902,SGCD;PLN;CXCL12;EDN3;NPR1;ELN;AGTR1;SERPING1;SGCZ
GO_Biological_Process_2023,Cell Chemotaxis (GO:0060326),9/50,0.0003836884772866581,0.011069591863401,0,0,4.624811137491906,36.37728257958902,PDGFRA;NR4A1;EGR3;CXCL12;CCL21;KIT;AGTR1;CCN3;CX3CL1
GO_Biological_Process_2023,Response To Tumor Necrosis Factor (GO:0034612),14/108,0.00039841347000262506,0.0113662749201685,0,0,3.146545807398291,24.631224211581312,CCL14;CCL13;CCL24;CCL23;PID1;CCL21;ADIPOQ;CX3CL1;CRHBP;ZFP36;SFRP1;GPER1;HAS2;CCL16
GO_Biological_Process_2023,Regulation Of Systemic Arterial Blood Pressure By Hormone (GO:0001990),5/15,0.00040133591392885534,0.0113662749201685,0,0,10.504955947136564,82.15623283685967,EDN1;OXTR;EDN3;AVPR2;AGTR1
GO_Biological_Process_2023,Vasoconstriction (GO:0042310),4/9,0.0004520682389028824,0.0126866786681199,0,0,16.793839383938394,129.34073355324375,EDN1;EDNRB;EDN3;HTR2B
GO_Biological_Process_2023,Regulation Of Lipid Catabolic Process (GO:0050994),6/23,0.00046034685044902326,0.0126996331156075,0,0,7.4207147026396,57.01728648725268,ALK;HCAR2;RARRES2;PDE3B;CIDEA;CIDEC
GO_Biological_Process_2023,Regulation Of Osteoblast Differentiation (GO:0045667),12/85,0.000464871571773132,0.0126996331156075,0,0,3.469022243169689,26.62040728862992,GDF10;IL6;TWIST2;TMEM119;SNAI2;PPARG;RORB;IGF1;TP63;BMP6;FERMT2;DDR2
GO_Biological_Process_2023,Response To Interleukin-1 (GO:0070555),12/85,0.000464871571773132,0.0126996331156075,0,0,3.469022243169689,26.62040728862992,CCL14;CCL13;CCL24;SFRP1;CCL23;ANXA1;PTGIS;CCL21;HAS2;CX3CL1;CCL16;SNCA
GO_Biological_Process_2023,Negative Regulation Of Cell Migration (GO:0030336),18/163,0.0004795504190173845,0.012985720557076,0,0,2.627285686765556,20.079455220338883,NGFR;LRP1;ADIPOQ;PODN;FGF2;CX3CL1;SLURP1;CLDN5;SFRP1;COL3A1;KRT16;HAS1;CLDN19;EMILIN2;ADTRP;SLIT2;HOXA7;RECK
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),42/537,0.0005043615853087199,0.0135388192508523,0,0,1.811140103677417,13.750568894533156,NPR1;FHL1;PDE3B;BRINP2;SOX17;GPNMB;FRZB;ADAMTS1;GPER1;PDPN;CCN5;DACT2;SLIT1;CCN3;IGFBP6;CCN2;SLIT2;SOX7;JAM2;PLXNA4;CCL23;MYOCD;ANGPT1;DUSP1;AVPR2;NRG1;PROX1;PODN;PTPN14;SLURP1;SFRP4;NR4A1;SFRP1;BMP2;IL6;WT1;ALDH1A2;NEURL1;CLDN19;AGTR2;INSM1;CRYAB
GO_Biological_Process_2023,Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),14/111,0.00052837926713949,0.0140612654970655,0,0,3.0487483228788,23.004928705257445,LRP1;FST;CAV1;WFIKKN2;CIDEA;CHRDL1;ASPN;BMP2;CILP;SOSTDC1;SPRY2;CCN3;PPARG;SPRY1
GO_Biological_Process_2023,Cellular Response To Fatty Acid (GO:0071398),5/16,0.0005619194563317022,0.0147003844211522,0,0,9.549459351221463,71.46960563160033,DGAT2;PID1;AKR1C3;PDK4;AKR1C2
GO_Biological_Process_2023,Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112),5/16,0.0005619194563317022,0.0147003844211522,0,0,9.549459351221463,71.46960563160033,IL6;MMRN1;PDPN;EMILIN2;CTSG
GO_Biological_Process_2023,Glucose Homeostasis (GO:0042593),12/87,0.0005766350357962825,0.0149585912227153,0,0,3.3761598224195337,25.18041621977045,NGFR;MLXIPL;IL6;KCNB1;ADIPOQ;LEPR;PDK4;PPARG;SLC2A4;CARTPT;PCK1;FOXO1
GO_Biological_Process_2023,Eosinophil Chemotaxis (GO:0048245),6/24,0.0005902765992854552,0.0150593707602826,0,0,7.00808526277104,52.104548506393336,CCL14;CCL13;CCL24;CCL23;CX3CL1;CCL16
GO_Biological_Process_2023,Eosinophil Migration (GO:0072677),6/24,0.0005902765992854552,0.0150593707602826,0,0,7.00808526277104,52.104548506393336,CCL14;CCL13;CCL24;CCL23;CX3CL1;CCL16
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537),7/33,0.000608269503981466,0.0153912127769736,0,0,5.664246901001868,41.943139458152544,ANGPT4;NRG1;PPARG;AGTR2;MEOX2;KLF4;FGF2
GO_Biological_Process_2023,Positive Regulation Of miRNA Transcription (GO:1902895),8/43,0.0006390358030890311,0.0160382400336247,0,0,4.811870560378848,35.39395486264701,EGR1;NGFR;WT1;ATOH8;PPARG;FOS;KLF4;FGF2
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),9/54,0.0006919296960968678,0.0172257013858954,0,0,4.21283185840708,30.652674989522467,EDN1;BMP2;IL6;NR4A3;ELN;OGN;PPARG;IGF1;CX3CL1
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),11/77,0.0007157357922570749,0.0176533114670298,0,0,3.51459719142646,25.45341389708569,CCL24;NR4A1;BMP2;EGR3;HTR2B;AGTR1;CNTN1;VEGFD;PROX1;FGF2;THBS4
GO_Biological_Process_2023,Mast Cell Activation Involved In Immune Response (GO:0002279),4/10,0.00072626192300382,0.0176533114670298,0,0,13.994132746607994,101.14399149838871,NR4A3;MRGPRX2;KIT;FCER1A
GO_Biological_Process_2023,Mast Cell Degranulation (GO:0043303),4/10,0.00072626192300382,0.0176533114670298,0,0,13.994132746607994,101.14399149838871,NR4A3;MRGPRX2;KIT;FCER1A
GO_Biological_Process_2023,Cellular Response To Amyloid-Beta (GO:1904646),7/34,0.0007361307648166432,0.0177534036796013,0,0,5.4541738206197365,39.34697055154644,NGFR;GRIN2A;LRP1;ADRB2;CD36;IGF1;TLR4
GO_Biological_Process_2023,Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155),6/25,0.0007469467497505881,0.0178147699737969,0,0,6.638890500783381,47.79680276992773,EDN1;MYOCD;SMYD1;NRG1;IGF1;PROX1
GO_Biological_Process_2023,Positive Regulation Of Chemotaxis (GO:0050921),8/44,0.0007502170704870766,0.0178147699737969,0,0,4.677961939840393,33.658628336439115,P2RY12;IL6;CCL21;EDN3;RARRES2;CNTN1;PTN;FGF2
GO_Biological_Process_2023,cGMP-mediated Signaling (GO:0019934),5/17,0.0007663028005512252,0.0180578377503941,0,0,8.753212187958884,62.7949592185775,KCNC2;PDE2A;HTR2B;CD36;AQP1
GO_Biological_Process_2023,Chemical Synaptic Transmission (GO:0007268),25/273,0.0007756057647352887,0.0181385984525593,0,0,2.138617952630049,15.316495633952048,GRIA2;SNAP25;KCNA1;CHAT;HTR2B;HTR2A;SLC6A2;CRHBP;GRIN2A;KCNMB1;SLC17A7;ASIC2;GRIA4;SNCA;UNC13A;HTR1E;KCNIP2;NSG1;GRIN2C;GRIN2B;SYN2;GABRG1;RAPSN;KCNK3;SCN2B
GO_Biological_Process_2023,Inorganic Cation Import Across Plasma Membrane (GO:0098659),13/103,0.0008197984029041402,0.0190279524042487,0,0,3.0489012345679014,21.666870575139164,KCNJ16;ABCC9;SLC39A12;SLC8A2;CACNA1G;TRPM1;SCN11A;SCN9A;SCN7A;SCN4A;SCN2A;SCN3A;KCNJ3
GO_Biological_Process_2023,Regulation Of Epithelial Cell Proliferation (GO:0050678),12/91,0.0008685550719195693,0.0197406462694629,0,0,3.204540665083803,22.587780297689125,SOX2;FGF16;NR4A1;FGF7;ZFP36;SFRP1;NR4A3;ANGPT1;LEP;IGF1;BMP6;FGF10
GO_Biological_Process_2023,Action Potential (GO:0001508),7/35,0.0008843457706921374,0.0197406462694629,0,0,5.2591059602649,36.974998682263,KCNB1;KCNA1;GPER1;KCNA2;DMD;SCN4A;SCN3B
GO_Biological_Process_2023,Glutamate Receptor Signaling Pathway (GO:0007215),7/35,0.0008843457706921374,0.0197406462694629,0,0,5.2591059602649,36.974998682263,TRPM1;GRIA2;GRIN2A;KCNB1;GRIN2C;GRIN2B;GRIA4
GO_Biological_Process_2023,Regulation Of cGMP-mediated Signaling (GO:0010752),3/5,0.0008847515020081033,0.0197406462694629,0,0,31.458791208791208,221.1617116457815,PDE11A;PDE2A;RUNDC3A
GO_Biological_Process_2023,Regulation Of Renal Sodium Excretion (GO:0035813),3/5,0.0008847515020081033,0.0197406462694629,0,0,31.458791208791208,221.1617116457815,NPR1;AGTR1;SPX
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),19/186,0.0008888726373357121,0.0197406462694629,0,0,2.4078018459724846,16.916148145174184,EDN1;LRP1;IGF1;MMP8;KLF4;FGF2;CLDN5;SFRP1;BMP2;EDNRB;KRT17;CILP;GPER1;ATOH8;CLDN19;PPARG;CCDC3;CD34;RBMS3
GO_Biological_Process_2023,Response To Glucocorticoid (GO:0051384),6/26,0.0009338923316822908,0.0205348049168638,0,0,6.306615214994487,43.99588996672996,ZFP36;IL6;ANXA1;FAM107A;SLIT1;SLIT2
GO_Biological_Process_2023,Positive Regulation Of Phosphorylation (GO:0042327),22/231,0.0009379356959111768,0.0205348049168638,0,0,2.2302557741154234,15.548962253113134,ALK;PDGFRA;ANGPT1;IL34;RARRES2;ADIPOQ;VEGFD;FGF1;FGF2;FGF16;BMP2;RELN;GPNMB;GPER1;LEP;CLDN19;LEPR;TMEM119;ROR1;ADTRP;DDR2;FGF10
GO_Biological_Process_2023,Cardiac Muscle Cell Contraction (GO:0086003),5/18,0.001021429356832,0.0218168748617908,0,0,8.079464588275162,55.63965546258885,GSN;SCN3B;SCN4B;CACNA1G;SCN2B
GO_Biological_Process_2023,Negative Regulation Of Lipid Catabolic Process (GO:0050995),5/18,0.001021429356832,0.0218168748617908,0,0,8.079464588275162,55.63965546258885,ALK;HCAR2;PDE3B;CIDEA;CIDEC
GO_Biological_Process_2023,Negative Regulation Of Peptide Hormone Secretion (GO:0090278),5/18,0.001021429356832,0.0218168748617908,0,0,8.079464588275162,55.63965546258885,CRHBP;SFRP1;KCNB1;CCN3;FOXO1
GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),33/406,0.0010247641253513,0.0218168748617908,0,0,1.8814343163538876,12.950463310678996,PID1;KCNC2;AKAP6;RORB;CXCL3;CXCL2;FOXO1;RYR3;AQP1;CRHBP;ZFP36;GNG2;GPER1;PDK4;CTSG;IL36RN;SLIT2;P2RY12;EGR1;PDGFRA;PDE2A;MMP3;AKR1C3;GPBAR1;FOS;SYT8;SFRP1;IL6;NR4A3;WT1;NEURL1;FOLR1;TLR4
GO_Biological_Process_2023,Positive Regulation Of Phospholipase C Activity (GO:0010863),7/36,0.0010551086482708,0.022213607296947,0,0,5.077491055796605,34.801690005324666,P2RY12;PDGFRA;KIT;HTR2B;NMUR1;HTR2A;FGF2
GO_Biological_Process_2023,Mast Cell Mediated Immunity (GO:0002448),4/11,0.0011001562117315,0.022213607296947,0,0,11.994342291371996,81.70909515712667,NR4A3;MRGPRX2;KIT;FCER1A
GO_Biological_Process_2023,Negative Regulation Of Bone Remodeling (GO:0046851),4/11,0.0011001562117315,0.022213607296947,0,0,11.994342291371996,81.70909515712667,IL6;SFRP1;TMEM119;CARTPT
GO_Biological_Process_2023,Negative Regulation Of Vascular Permeability (GO:0043116),4/11,0.0011001562117315,0.022213607296947,0,0,11.994342291371996,81.70909515712667,CLDN5;PDE2A;SLIT2;FERMT2
GO_Biological_Process_2023,Phasic Smooth Muscle Contraction (GO:0014821),4/11,0.0011001562117315,0.022213607296947,0,0,11.994342291371996,81.70909515712667,EDN1;EDNRB;EDN3;HTR2B
GO_Biological_Process_2023,Positive Regulation Of Platelet Aggregation (GO:1901731),4/11,0.0011001562117315,0.022213607296947,0,0,11.994342291371996,81.70909515712667,IL6;MMRN1;PDPN;EMILIN2
GO_Biological_Process_2023,Regulation Of MAPK Cascade (GO:0043408),20/204,0.0011009373916636,0.022213607296947,0,0,2.3008666439456644,15.672567788097924,DUSP1;CAV2;CAV1;IGF1;CARTPT;ADRB2;MMP8;FGF2;CX3CL1;SOX2;BMP2;IL6;ADRB3;DOK5;GPER1;LEP;KIT;IGFBP6;PAK3;FGF10
GO_Biological_Process_2023,Cellular Response To Interleukin-1 (GO:0071347),11/81,0.0011009659593239,0.022213607296947,0,0,3.3130662020905923,22.567173536362915,CCL14;CCL13;CCL24;EGR1;SFRP1;CCL23;PTGIS;CCL21;HAS2;CX3CL1;CCL16
GO_Biological_Process_2023,Cardiac Muscle Cell Differentiation (GO:0055007),6/27,0.0011548388232829,0.0231492691394446,0,0,6.005985194518822,40.62324957584085,MYOCD;BMP2;WT1;MYH11;NRG1;ALPK2
GO_Biological_Process_2023,Renal System Development (GO:0072001),9/58,0.001177607285983,0.0232666612291653,0,0,3.868114502438144,26.087611004663493,MYOCD;SOX17;MME;WT1;AGTR1;HAS2;PROX1;PCSK5;TBX18
GO_Biological_Process_2023,Regulation Of Wound Healing (GO:0061041),8/47,0.0011797991691162,0.0232666612291653,0,0,4.317438730698399,29.10994660838113,ANXA1;MMRN1;CAV1;CLDN19;NRG1;FGF2;DUOX2;MYLK
GO_Biological_Process_2023,Positive Regulation Of Hydrolase Activity (GO:0051345),18/176,0.0011833060618655,0.0232666612291653,0,0,2.409461848525564,16.23843081468859,CCL14;CCL13;CCL24;CCL23;CCL21;CAV2;RASGRF2;SLC6A2;CX3CL1;PREX2;DOCK11;SFRP1;BMP2;CTSK;PRTN3;RGL1;FERMT2;CCL16
GO_Biological_Process_2023,Cellular Response To Organic Substance (GO:0071310),11/82,0.0012201473786507,0.0238392085942717,0,0,3.266231535554792,21.91244064236509,CSF3;OXTR;EDN1;CLEC3B;PID1;MME;AVPR2;SLIT1;AKAP6;SLIT2;RAMP1
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Migration (GO:0010596),7/37,0.0012507248809495,0.0242829415565493,0,0,4.907983811626195,32.80512080816097,ANGPT4;NRG1;PPARG;SLIT2;AGTR2;FGF2;DCN
GO_Biological_Process_2023,Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287),5/19,0.0013345441702461,0.0255884338729805,0,0,7.501966645689112,49.6567587353599,SFRP4;DOK5;FST;SLIT2;FSTL1
GO_Biological_Process_2023,Regulation Of Tissue Remodeling (GO:0034103),5/19,0.0013345441702461,0.0255884338729805,0,0,7.501966645689112,49.6567587353599,GPNMB;LEP;LEPR;THBS4;DDR2
GO_Biological_Process_2023,Receptor-Mediated Endocytosis (GO:0006898),14/122,0.0013548830367019,0.0257570219340186,0,0,2.736641535862893,18.072890573942697,LRP1;CAV2;CAV1;STAB2;STON1;ADRB2;DPP4;ADRB3;MRC1;CXCR2;CD36;FOLR1;RAMP1;SNCA
GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),8/48,0.0013600241578377,0.0257570219340186,0,0,4.209281767955801,27.78232384344936,PID1;AKR1C1;AKR1C3;AGTR1;CD36;MMP8;TLR4;TGFBR2
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),10/71,0.0013791914572474,0.02596075627148,0,0,3.454060236370568,22.74933135330177,VIT;SFRP1;ECM2;CCDC80;CCL21;CD36;FBLN2;CX3CL1;FERMT2;LIMS2
GO_Biological_Process_2023,Regulation Of Protein Kinase B Signaling (GO:0051896),15/136,0.0013919266221247,0.0260416817121164,0,0,2.6182149496585616,17.220173658338496,P2RY12;CSF3;ANGPT1;CCL21;F10;AKR1C3;AKR1C2;IGF1;FGF2;CX3CL1;GPER1;LEP;CNTN1;SPRY2;FERMT2
